gene,baseMean,log2FoldChange,lfcSE,pvalue,padj
PDGFC,1.97389063199592,-1.36860503689332,0.876205648649882,0.00373235409788542,0.0222505989019686
RFNG,14.4397757317575,-0.850326105123068,0.36140444086437,0.00373774527259095,0.022271553783253
UFL1,26.3471860832335,-0.727507009968481,0.285973074152326,0.00374001537852441,0.0222766867028192
FHL2,107.182137260127,0.724162436889088,0.28422288845476,0.0037437593474146,0.0222895882542277
ANKS6,6.70634020413401,-0.828282699566873,0.34631891973415,0.00374500037887208,0.0222895882542277
TBC1D23,13.1800984595376,-0.731057390107343,0.288002863839922,0.00375023471097053,0.0223123445144048
ABHD17A,22.6733863341419,-0.798911729680895,0.327439252069025,0.0037539104550332,0.022325814191762
CCNA2,7.42368821713998,0.966896949777099,0.458070543898814,0.00375636753366041,0.0223320286380848
ARRDC3,20.1372066764334,-0.900992560509299,0.400337078782325,0.00376175371768855,0.022355645731502
GFPT1,88.0794397979086,-0.772346932666018,0.311589151192544,0.00377364319170393,0.0224178788255469
SMIM1,2.96705994396171,-1.29715150137429,0.806210116502154,0.00377651777859781,0.0224221001092912
AC093525.4,1.0042285848087,2.37162309867515,1.73382237918551,0.00377718949608901,0.0224221001092912
AC108134.3,0.907839269544833,2.48859069996707,1.83104531230372,0.00378106177015747,0.0224366644777749
PRKRA,17.9391650367968,-0.540023027785837,0.198259644247854,0.0037828477333553,0.0224388424813506
FLII,29.8382080510903,-0.76953202927707,0.310236109797866,0.0037971536957062,0.0225152562969246
ODC1,89.1389197154953,0.788289054684262,0.321693142890188,0.00381321366194264,0.0226020093140783
SMARCE1,35.6675165948465,-0.814266145797598,0.338198815449079,0.00381949964350792,0.0226307858233174
SPOP,21.2229425922646,-0.683558064152463,0.264085349636406,0.00382698087704757,0.0226666200710226
DAB2,4.99707312731592,1.20858458119377,0.717090549208272,0.00386377532068803,0.0228753662887265
AC027031.2,0.702577736244272,2.32645030464987,1.70733475710673,0.00386511816893115,0.0228753662887265
AQP9,1.30092246074677,2.62792144790281,1.96456106102842,0.00387122933945456,0.0229029632525756
TM9SF4,17.2929608100424,-0.680245757239958,0.262916046599048,0.00387810526244722,0.0229350623112717
PTMA,2233.54447503462,0.422770614521457,0.151629323932372,0.00388002507173587,0.0229378379381051
MRPL43,43.6216970354831,-0.379349894667452,0.135053583870034,0.00388231365490765,0.0229427907842711
TMEM123,85.8508603949446,-0.654388814048098,0.250292106207831,0.00388488347386188,0.0229494012908673
LINC02577,0.867853092494699,2.44055411666359,1.80728799312152,0.00390793565612662,0.02307695835175
INPP4B,12.9326172891007,1.03956507634266,0.535744488314656,0.0039095239764941,0.0230777201061134
AC026250.1,0.537844692700714,2.11802926449458,1.54283561107874,0.00391305259830894,0.023089930518529
LMO4,97.8722992290686,-0.896927090738686,0.400587652740331,0.00393276038177388,0.0231970349038868
LRRC61,6.16315071426126,0.86979039601926,0.379225033393557,0.00393492060251702,0.0231970349038868
DHX33,7.59698637635231,-0.712855834567184,0.2802665107594,0.00393560418914432,0.0231970349038868
CLTB,160.299254848751,0.703978403567336,0.275759890975895,0.00395152779015161,0.0232822132911541
LZTS3,6.07149687250019,-1.28686440316025,0.804737298106638,0.00395852314005075,0.0233147429932076
NUDT12,8.96722237482482,-0.808273015651152,0.336488422199655,0.00396898632754896,0.0233606364819754
ATP5PB,75.1872309769387,2.01424444456645,1.46338645782617,0.00396926964885974,0.0233606364819754
RNF41,10.9773650035081,-0.697911697180513,0.272816451313643,0.00397260106650919,0.0233715451137561
SF3A3,20.0015316136788,-0.551784757342194,0.204574442141239,0.00398647779643221,0.023428603537123
F2RL1,31.0333721708769,-0.813697336539625,0.340302315473802,0.00398674415823941,0.023428603537123
GGCT,55.2504060178533,0.848347344612611,0.364204041121827,0.00398491435336446,0.023428603537123
IGHV1-46,3.38824455551488,2.9085688912841,2.26687077385997,0.0039915932174541,0.0234483860107054
QTRTD1,1.23059756923657,2.66232742328195,2.01548549983249,0.00399631208478348,0.0234673892717289
ATP13A3,24.9776433330462,-0.789261098117063,0.324882243857344,0.00400517249909521,0.0235106896439093
AC010422.3,2.8533111301461,2.62262668291056,1.981118795085,0.00401150567120606,0.0235391282688136
HOXA1,0.466504003336802,2.00187026114996,1.45838490263521,0.00402750070850881,0.0236242196603703
ERP44,59.7761975749327,-0.599037216390271,0.225706618727882,0.00403592685937782,0.0236648673912498
E2F8,5.80669819158407,-0.992840274429599,0.491517026509501,0.00404430546011581,0.0237052062810494
VGLL4,24.7283057575857,-0.581370643062738,0.21801109527473,0.00406601603162113,0.0238148064903913
TMEM115,11.9618920916669,-0.600061192510836,0.2263898648828,0.00406596433616034,0.0238148064903913
EFCAB14,52.0848943965186,-0.819637171717256,0.345640842832793,0.00407968876443306,0.0238860415108272
AC087190.1,1.23450576791049,2.46912963365524,1.85480552235473,0.0040868883142274,0.0239193381943716
INTS10,25.4053002107469,-0.641360478567008,0.245779396860853,0.00408962203798386,0.023924206251855
RNF26,6.60141686446067,-0.604828161734629,0.228739151982488,0.00409074577621196,0.023924206251855
LEPREL4,1.12930252478428,2.61192341752454,1.9834942644017,0.00409273527798357,0.023926992859901
SLC25A12,5.62685953362205,-1.23386935021839,0.755217473342784,0.00410009382774304,0.023941288931933
CD99L2,4.50621734141891,-1.19110449548835,0.70872213252248,0.0041002138998968,0.023941288931933
EGR3,24.3573796100767,1.18053287113341,0.697018903426686,0.00409776917675109,0.023941288931933
NUP88,14.6987008547755,-0.76072069253918,0.308809598054612,0.00410123635491378,0.023941288931933
SPATA12,0.392808604634633,2.02849569638103,1.4876950135685,0.00410924040876619,0.0239703164235443
TREM1,1.65388519335761,2.25715473951293,1.67725874031938,0.00410857713692917,0.0239703164235443
SLIT3,0.879849753468444,-1.67727283912072,1.19041124520758,0.00414034544864294,0.0241428550607815
MAPKAPK2,26.6619904320041,-0.720992143122222,0.286932727519565,0.00415660409694747,0.0242287273089301
REPIN1,23.713855960923,-0.652706195893957,0.251837364283085,0.00415997085999635,0.0242394175313126
EXOSC2,7.65003853924116,-0.633776781812587,0.242787481600322,0.00416655956790215,0.0242681069738572
TMC8,3.35792003035033,1.38589707162012,0.917210410452772,0.00416796373725789,0.0242681069738572
C3orf85,1.5965137472155,2.67661375325883,2.05741553672487,0.0041737928547129,0.0242931027620279
YIPF4,40.215661860697,-0.685182334835692,0.268325293736025,0.00418939322619306,0.0243749317435677
TMEM248,49.4329397607532,-0.647616424934169,0.249735071548527,0.00420472679705571,0.0244551487931736
XPNPEP3,7.57671302734937,-0.648698993229072,0.250284145402146,0.00420761778889198,0.0244629660711536
IL4I1,1.09896064501399,1.63922692680896,1.16096888977533,0.00421102474506701,0.0244737763022748
MED30,18.7340672179377,0.661230286883401,0.256531680228494,0.00422007959964425,0.0245173911788296
LSM11,1.78493595344431,-1.13918320149212,0.65662081539495,0.00422768323693715,0.0245435325656843
AC107214.1,0.477083650737913,2.16674445821755,1.61384704203798,0.00422663539266333,0.0245435325656843
CMTM8,20.9960329070662,-0.728256001999223,0.291726365436549,0.00423293818201761,0.0245650218019914
ZNF383,2.15051437396744,-1.08509316999352,0.596681424150186,0.00423779960432718,0.0245842123781474
CLIC1,408.763036506372,0.460864083157823,0.168339707194349,0.00424239194580726,0.0245908659351118
AIF1L,1.4987029214467,-1.10397572499825,0.617818628395958,0.00424063373486509,0.0245908659351118
TNS2,2.63560350133057,-1.36908236748634,0.904171475231658,0.00424361155538891,0.0245908659351118
FUT1,2.16769910223989,-1.38457293719497,0.920440302879713,0.00425397561055195,0.0246418938847138
TRPM2-AS,0.653884309820381,2.2547753274928,1.6914292329861,0.00426010480069495,0.0246683622549212
ETV7,9.46202411048526,0.973045641446629,0.477699740428273,0.00426432799768104,0.0246837785341611
PRRT2,1.78268476207064,1.8984699181628,1.39248438638844,0.00427612549077598,0.0247430107980722
S100A12,0.968897075662907,2.48970486062989,1.89802778502069,0.00427861573999927,0.0247474633230958
MARC2,7.57916632025299,-1.06205556547575,0.572637303087011,0.00428002480009276,0.0247474633230958
EVL,13.5784820677912,-0.935847736485497,0.442211469307048,0.00428258463970923,0.0247532139957463
ZNF704,7.14942608688657,-1.14997305743103,0.671622274456905,0.00430112137612707,0.0248512727227159
MTO1,6.25222379343267,-0.689269578913455,0.271478949577604,0.00430279025906417,0.0248518353385102
PLA2G7,0.92195793385249,2.14403316825653,1.60258963762121,0.00430700949847594,0.0248671223836796
ERMAP,3.53241659319214,-1.15395053211434,0.676979779136095,0.00432357505185429,0.0249491364470822
EIF4H,61.1062133292626,-0.667602591876909,0.260601193892677,0.00432436973576909,0.0249491364470822
FOXJ1,2.28863973484565,1.76938580792349,1.285087098615,0.00433126980933472,0.024979832518169
MRPS9,18.0801508875638,-0.561246209178146,0.210916930771389,0.00433647182453336,0.0249825010685503
THYN1,23.0921079480077,-0.554176843149736,0.207803944137493,0.00433340657169368,0.0249825010685503
IFT43,22.8114317556536,-0.520844695706116,0.193510266004572,0.00433513114135242,0.0249825010685503
LANCL1,8.9477569004079,-0.728476619664239,0.293038673529836,0.0043469047886077,0.0250334859166213
HIST1H2BM,0.76589115527301,2.32658017053911,1.76273249201822,0.0043498031044333,0.0250410579881719
GRAMD1B,6.74170566147442,-1.38263978153048,0.92388388320519,0.00435704794816424,0.0250736376463862
SLC9A2,13.7314910517215,-1.35317051157646,0.894237587382186,0.00436794122982419,0.0250997901920202
COL5A3,0.380316548206845,1.71478324910773,1.2393190013523,0.00436770250855666,0.0250997901920202
AL365181.2,0.556747748739546,2.1388176353769,1.60399710255466,0.00436774374481353,0.0250997901920202
CFAP65,3.02334993924928,-1.42072927249831,0.962778952953771,0.00436635427654802,0.0250997901920202
FBXL3,16.8716122500305,-0.817555765068037,0.348648568529362,0.00438420377224839,0.0251566757816894
TIMM21,8.61692024914124,-0.705080916130388,0.280580744648884,0.00438311654488245,0.0251566757816894
DGCR6,0.637450711016508,2.23038107151839,1.68322663724468,0.00438059684471937,0.0251566757816894
GNAZ,2.41862358207378,-1.35043733677713,0.892108018612971,0.00438170882037604,0.0251566757816894
GINS2,8.41865473809445,0.814083560857375,0.346324842267391,0.00438840140925866,0.0251625017715796
C17orf59,1.15945413025613,2.58323307658398,1.99983206631896,0.00438784847012717,0.0251625017715796
DEGS1,16.931303868776,-0.736680339967901,0.298225291447956,0.00439939440597724,0.0252163911330642
RNF13,23.8320819202481,-0.582992427781262,0.221022611352555,0.00440286327480326,0.0252271303723691
B3GNT1,1.42757395049163,2.67436042821229,2.09280607695885,0.00440764072228346,0.0252453568932237
FBXL8,4.34102668112025,1.3908443260209,0.935141037108205,0.00441300962597044,0.0252669566347199
TAC3,1.05387563827461,1.84628501282741,1.35864637961436,0.00441926988811208,0.0252936424215
AL357060.1,0.618522236694371,1.98002887845573,1.47415574700187,0.00442486631790814,0.0253165108362516
PRH1,4.23508374985845,1.59016610017892,1.12964784099302,0.00442791783100622,0.0253248074428689
RNLS,1.2211874104499,-2.07671431599635,1.55850810636815,0.00444666538397819,0.0254228367253186
KCNAB2,2.04810685046689,1.36836638027742,0.914684246761507,0.00446214054862372,0.0255020927488021
PCTP,5.49459087745991,-0.681417242580763,0.268887751342958,0.00446764045015029,0.0255243013290017
RASL11A,7.73968199764147,1.81987367820701,1.34004703306885,0.00447914396902953,0.0255807810495605
AC008735.2,0.656731804180916,2.14806674214107,1.6250793211083,0.00450631348857922,0.025726657584257
DGKH,16.21810384607,0.976124733429127,0.487527045776111,0.00451723724849717,0.0257797148494169
MSL2,7.50490801813673,-0.758726880913185,0.312522461367853,0.0045241869314063,0.0258100620971354
LMBR1,11.6347547215338,-0.744500256163113,0.304094539962827,0.00452619771687099,0.0258104587930572
NELFB,18.1318129445803,-0.701423571084524,0.279977283808045,0.0045275207216353,0.0258104587930572
ABCF3,14.2272599491634,-0.68593708549318,0.271822853158291,0.00453384372637133,0.0258371908788599
RNF4,16.8407589566139,-0.694781320346006,0.276577679824574,0.00454394323685536,0.0258854172722013
IZUMO4,2.36880635918967,-1.16492986195177,0.698526910129305,0.00455141696518603,0.0259186560631804
MBD1,13.4583671537393,-0.745526026172568,0.305076115134548,0.00456167288058293,0.0259570431332394
POLR2F,64.3065012444102,0.71514544797512,0.287790433684374,0.00456308207350484,0.0259570431332394
AC010226.1,0.415574698076513,2.07907070326038,1.57076404868394,0.00456084112549007,0.0259570431332394
ACTR8,5.22314769084291,-1.077703275507,0.600500111338666,0.00458046993083004,0.0260301923615364
PAX9,0.50358332100476,2.09658051553224,1.58765833181342,0.00458087930581483,0.0260301923615364
EMC10,60.8359682426233,-0.562704597158909,0.213072213341041,0.00457972955513875,0.0260301923615364
AC093635.1,0.349927959816013,1.97304360206754,1.48172416125451,0.00458921220697272,0.026068175948659
PRPF31,24.7925766552718,-0.447433089985964,0.164629621831116,0.0046092271436325,0.0261724660859621
ARMCX2,3.65423105706395,-1.17545687915513,0.713030753500664,0.00461594017441736,0.0262011765679239
BTBD19,1.7795545483515,1.55150908885519,1.10496156953691,0.00462507330924709,0.0262435986051071
VARS2,7.0031151360352,-0.758333867200026,0.313565942424038,0.00463861668297508,0.026311005819429
DDC,16.2320794624824,0.869853430639648,0.391841562321038,0.00464138912958438,0.026317292110164
ZNF12,7.23344197011259,-0.754186689507977,0.311219135225197,0.00465324481372977,0.0263750585965314
AL356512.1,0.536922408682449,2.1691230613543,1.65804843140046,0.00466090775246587,0.0264090273011449
NFATC2,7.84007557993677,-0.841446406703725,0.370194351115308,0.00467742175475056,0.0264931044518716
EVA1C,5.27931821748448,-0.813439552452621,0.350030447072214,0.00468808443368898,0.0265439911329601
SELL,2.7811639192795,1.47941054494023,1.03891017014797,0.00469563603578068,0.0265772327379512
UBE2V1,27.7644651090082,1.62129997096366,1.17701062955816,0.00472624933688751,0.0267409327418744
CDH2,0.74761420826007,-2.25361635064435,1.73966909650371,0.00473309937905918,0.0267701121532338
FOXN3,29.7062497726344,-0.851084493374018,0.378539753200076,0.00473948640460241,0.0267966528431829
VNN2,3.49925107621687,1.29109248032854,0.846804755812045,0.0047459559188728,0.0268236407795048
INTS12,8.0887057564715,-0.657355299325747,0.258988441892677,0.00475648262412044,0.0268735320535337
B4GAT1,5.18237736230887,-1.31032418847869,0.86839216024517,0.00476448160036994,0.0269091114386608
PMVK,46.1428330849353,-0.518747950397463,0.194990020616336,0.0047703287013371,0.0269325162738111
GMFG,11.0497320994789,1.08769388268879,0.619139949195552,0.00478912951376436,0.0270290128946001
MUC12,18.6156903088099,1.26462510519073,0.820249875494764,0.00479726291694147,0.0270652571418168
UHRF2,12.9947364730537,-0.858314800198915,0.385408956403833,0.00481232943155393,0.0271405769010677
HDAC5,9.77329254186528,-0.826030212586514,0.360817944528565,0.0048170412382057,0.0271574652909037
RAB3C,4.77310593637441,-1.1488873487798,0.690851403677556,0.00482138183347329,0.027162569403116
AC243772.2,0.983678460981137,2.13002939879826,1.63861967471604,0.00482040528121212,0.027162569403116
LRPAP1,66.770826738664,-0.537239418242227,0.203297049468631,0.00482754007241189,0.0271875778864393
RHOU,14.6335070626347,-0.915193142486521,0.435327132356933,0.00484878851980261,0.0272975228380771
XRCC6BP1,1.29838381321253,2.56949153494057,2.05377228951313,0.00485998257467893,0.0273508058491006
FAR1,49.0509277871185,-0.846267557468077,0.376808279045448,0.00486823576290307,0.0273875063516717
WDR91,3.08555301548791,-1.12445205025698,0.664522770954544,0.00487090111794926,0.0273927561448256
RDM1,0.406995931325227,1.95437711069178,1.48815286358719,0.00487328101693037,0.0273963974410725
PATZ1,5.78553384757276,-1.15615100867572,0.701357769554124,0.00487731285582132,0.0274093196524373
LANCL2,6.29556733820799,-0.644221593555448,0.25337178713479,0.00488329591029378,0.0274234522462307
TBL2,11.0264998780505,-0.635940142039997,0.249258869225543,0.00488160613018349,0.0274234522462307
PLEKHG1,4.65780845753578,0.931433478377993,0.451711955679506,0.00489094494280299,0.0274566571975458
SLC48A1,5.25968761843108,-1.0402369689695,0.568177442839621,0.00489397467633005,0.0274639160864029
SNX2,28.749932285645,-0.61131654654622,0.237472704218427,0.0049005463656041,0.0274910394557159
ATP8A1,9.76613101987321,-0.88975636674287,0.413505920059962,0.00491228221762367,0.0275471031877662
MPRIP-AS1,0.806353995236388,2.22189736954927,1.73214308104824,0.00494179377928177,0.0277027744861971
BRI3,131.358133268152,-0.800418034855243,0.34439428364756,0.00494611993889933,0.0277172008198987
PMAIP1,65.8955836975303,0.862207716529688,0.391184057898207,0.00497350187468332,0.0278607717485803
HAMP,3.14350499871116,1.81234215923943,1.37025659758262,0.0049977689132996,0.0279867980151983
SCTR,2.17710426963328,-1.94571096990898,1.49242061136486,0.00502724418713868,0.0281319319092042
SNAPC3,10.2078131674552,-0.727271940021498,0.299124145179478,0.00502704865794266,0.0281319319092042
FAM118B,10.1211031700534,-0.651812498743571,0.2583141255641,0.00503391585631543,0.0281393939030655
NOL12,14.7979491809158,0.902585717512124,0.427280253841313,0.00503096163936584,0.0281393939030655
AC025580.1,1.04060810338311,2.29604242924739,1.80932691900406,0.00503300547223876,0.0281393939030655
LARP1B,29.8738011121152,-0.78708409422829,0.336605472334865,0.00504874577029067,0.02821232000402
CPD,49.5790840156397,-0.814545891118477,0.355833578975659,0.00506082699586611,0.0282698403788861
CTDSP1,35.786929611331,-0.850118342407094,0.382857053262722,0.00506428892318238,0.0282791896296632
RAB31,4.72567772356539,1.09806591545521,0.640849311213493,0.00506832772340144,0.0282917524242395
ZFAND1,31.7132704720462,-0.596226543498496,0.231457205230544,0.00507294937594472,0.0283075587266019
PREB,23.3323815591787,-0.654898949638237,0.260201562329418,0.00507598632589292,0.0283145142002365
ORAI1,11.0118156198653,-0.683382066323205,0.275183252689447,0.00508691182059216,0.0283318231635709
HDC,32.8280140214582,-2.13429544132629,1.66632997924018,0.00508384517359009,0.0283318231635709
CRB3,36.4377290150457,0.792285419689342,0.340520347209669,0.00508244009174317,0.0283318231635709
KCTD15,1.76346948422031,-1.24726875351978,0.813445058345817,0.00508457045870689,0.0283318231635709
IGHV5-51,2.4854956761156,2.65470103028688,2.18147477360707,0.00508804715976612,0.0283318231635709
HHAT,1.34773789720591,-1.1978790397749,0.757812780108794,0.00509363571454922,0.0283529585321652
HTR1D,0.701361980286655,2.16800269376403,1.6982530334777,0.00509868894332067,0.0283611209812427
ZBTB44,18.2879920913932,-0.77287528590626,0.327808649761658,0.00509719514408794,0.0283611209812427
ATF1,12.0863391096272,-0.499971840119313,0.188636235395732,0.00510180014277736,0.0283684484732353
CACNA2D2,1.69001974522758,-1.41757580460254,0.997785684983769,0.00510551225347875,0.0283791109935019
GPR125,1.03332285961203,2.43986272466105,1.95572115005449,0.00510984060003515,0.0283832171580456
AL356441.1,0.891094176259084,2.10839516720876,1.64518326509972,0.00510928986074653,0.0283832171580456
CSRP2BP,1.06917224455616,2.43792693970101,1.95524324153478,0.00512170428394656,0.0284314549055475
IGHV4-34,2.80122678173088,2.54102973585268,2.06078936202563,0.0051221205909893,0.0284314549055475
PRPF8,30.0582384616829,-0.790654890954538,0.339947270379587,0.00512679659424217,0.0284474250320511
RPL8,2362.2355733192,0.424624294406772,0.157603483074272,0.00513472824178748,0.02848144244673
TGFB1I1,4.72360807785736,-0.811371053322181,0.354655738728077,0.00514505080832861,0.0285286933670788
HLA-B,937.591592564377,0.902081413481602,0.42919373648441,0.00515466253009465,0.0285719709957647
SKAP2,23.7675800049713,0.816570533861913,0.3589551692469,0.00518509972205412,0.0287306121249348
TRIP4,9.31449037846197,-0.65760531579368,0.262425457006751,0.00518701627253874,0.02873116474043
C9orf147,0.604030566669422,-1.92630898641466,1.48788245855926,0.00519766702905921,0.0287800792708482
EID3,2.0078581360142,1.4051931485684,0.989623733061375,0.00520089864991565,0.0287878933320848
C14orf180,0.958834828114341,-2.57244259803508,2.1078735326165,0.00521518537838354,0.0288568724890683
ZNF524,22.6581091081586,-0.639590939677219,0.253481978350535,0.00521721376557688,0.0288579987718898
PHPT1,105.598217211686,0.79751031279194,0.34582838347133,0.00522289210821545,0.0288793062235382
ZNF566,2.49932961209317,-1.01076371523733,0.545172796665588,0.00525225155747586,0.0290314946277257
HENMT1,6.00325815378479,0.862091144808822,0.395689781032328,0.00525781748355639,0.0290521054105384
NDUFAF1,9.41634391419163,-0.659654884994157,0.264036920485054,0.00526049858442863,0.0290567672421077
UNC13D,12.1395775097969,0.907606519443345,0.436600887949648,0.00526959733406393,0.0290968618159522
XKR9,3.19612897436852,1.51910161179138,1.11003745000862,0.00528390903929489,0.0291657024598287
PTPRB,2.57333374339187,1.02468398383597,0.562189572568258,0.00528883953214057,0.0291827314589222
MT-ND6,115.090509879521,1.14703126197984,0.706541455320642,0.00529674456561935,0.0292161557588784
UPF3A,39.9561145211769,-0.660802576473652,0.265176519815809,0.00533299146616496,0.029395582797467
SH3PXD2A-AS1,0.738142233048476,2.02926427202392,1.59199930994945,0.00533164166243216,0.029395582797467
TM9SF3,180.568780365886,-0.808094236309454,0.354758693820598,0.00533687223202783,0.0293964811833118
NMB,14.2482261327342,0.744786086396128,0.31260269664026,0.00533611223601323,0.0293964811833118
TOX3,25.9098486694279,-0.83159222096596,0.37256596999667,0.00535444101444226,0.0294829840537569
GNPTAB,19.8595811674023,-0.775150915627408,0.332382788880058,0.00537352233165732,0.0295777522286212
PTRH1,15.1751771490842,0.530232437109013,0.203124941470015,0.00537808404167285,0.0295925612508749
TERF1,25.9961632875415,-0.609388934215431,0.239686975183928,0.0053800278736474,0.0295929602761252
PRDM16,11.4442730975697,-0.934965309701975,0.466045881743264,0.00538801161161048,0.0296265701064006
TBC1D14,8.30201729180913,-1.09357066365045,0.646565001465312,0.00539223025486519,0.0296394609838158
FBXO32,24.552539163454,0.842990708773437,0.382378061891164,0.00541218464695769,0.0297388075076404
FUZ,3.51140967002815,-0.929960073717688,0.461628958281681,0.00542006532146184,0.0297717655413677
IL3RA,0.863033278474614,2.08829376254897,1.65430294145996,0.00542805587306931,0.0298053040196938
CAMSAP3,13.8281453415346,-0.800011100405812,0.350141006233182,0.00543184588236604,0.0298157621602695
SS18,16.4585961529605,-0.86606308758473,0.402459974866975,0.00546876989474261,0.030008024675732
CXCL13,3.0851503713847,2.00290048953959,1.57942759843844,0.00547825276398406,0.0300306424857474
NUDT18,6.57721284478528,-0.777695910865446,0.335216653497202,0.00547579628804098,0.0300306424857474
CDK5RAP1,9.52853453912543,-0.591833959094358,0.231874537184264,0.00547858881822318,0.0300306424857474
PPP1R2,35.9991097933248,0.799687649826744,0.350525559231622,0.00548246707107149,0.0300414879632448
FAM210B,31.6797347375011,-0.714795557580817,0.296148371366448,0.00549309988037615,0.0300893250807996
C3orf55,1.79403813755208,2.57297604443075,2.14991691680861,0.0054986400213192,0.0301092428314203
MLXIPL,6.87254605800739,1.65376512638979,1.25501746811378,0.00551644788157634,0.0301962986497917
MUC13,99.256781339918,0.993699002000106,0.533086287154892,0.00552341408597684,0.0302239689811895
RBM26,27.5255094937757,-0.877725364969383,0.413780709164788,0.00553310313021246,0.0302665143207125
ZSCAN2,2.14067819296003,-1.01653511683545,0.559905322123008,0.00554053276331638,0.0302966753523808
ALDH3A2,44.8539995265004,-0.806366189378134,0.356304004126061,0.00556037270893723,0.0303946539990091
VPS54,11.9460723392747,-0.804805827983552,0.355254637013726,0.00556758619154962,0.0304025580225019
SGK1,58.3041890917743,-0.950074369507794,0.48582803776778,0.00556682342320241,0.0304025580225019
CXCL17,254.7617250422,-1.09444833033639,0.653421586913497,0.00556654152773733,0.0304025580225019
F3,54.8162137142636,0.953237151224311,0.489874283688307,0.00559521263932545,0.0305428694091449
FAM219B,9.99815074448443,-0.770754871019743,0.332020922068174,0.00560886834599864,0.0306068474891727
RSPH3,10.0290342857167,-0.730504801124351,0.306551737358092,0.00561480827919048,0.0306286920065948
LDHA,249.526482654515,0.620293145494665,0.246548327773145,0.00561770236519738,0.0306339121390453
MACROD1,16.6776463639507,-0.707474954310397,0.293028237642957,0.00562240234742596,0.0306489730169576
ZNF385B,1.3327396427513,-1.93788608600141,1.5318075278134,0.00564710033674346,0.0307729995607378
BRF2,6.1954436670654,-0.651479287743687,0.26263976941106,0.00565381495934254,0.0307883711319018
PDXDC1,65.3357442875536,-0.798491236218576,0.351713442939168,0.00565263558053807,0.0307883711319018
RNF170,10.2577380825335,-0.637404531195861,0.255463571705487,0.00566500694142612,0.0308386987165964
RPL32,2228.370310539,0.821084412299222,0.36894788647244,0.00568643475025571,0.0309446934413434
FZD1,1.76745755151445,-1.06349050726664,0.62054981664405,0.00570359292862248,0.0310273885700846
C1orf198,8.54352895804535,-0.698581574453344,0.288668501538529,0.00571017957447449,0.0310525377547247
AKR1A1,99.2887036767861,-0.491883244425911,0.188051749381826,0.00573264801160005,0.0311640067567697
CLEC11A,2.32049525375016,-1.11694698741606,0.686220189018306,0.00573612651446311,0.0311722009277387
TRUB1,6.55217246151645,-0.690192409431811,0.284209744990578,0.00574436642921896,0.0312062558267498
GPR108,24.1774480550422,-0.562269066529565,0.219549000555199,0.00575115149571755,0.031232386591098
C2orf40,1.62370905647293,-1.77636668094121,1.38757003499461,0.00576417045960108,0.0312923417947585
ATF6,20.798145473788,-0.693203702909405,0.286104534221079,0.00576989193425933,0.0313126530708226
CDC37L1,12.3467765554138,-0.617216702531183,0.246139794111878,0.00579483243630957,0.0314372144589364
IFT46,3.40196901769353,-1.0237902508761,0.575885883650098,0.00580495378126587,0.0314813234214467
NUPR1L,1.45497761060625,2.43302551059382,2.03495045298886,0.00582085499870606,0.0315567366985045
SEC24B,10.7671121367757,-0.758292626406294,0.326035903998985,0.00582521779403785,0.0315695662079899
ZBED6,1.43452271996167,1.51671788787562,1.13785524601962,0.00586501480658195,0.0317743556530617
FAM171B,2.30424824697545,-1.54440693763452,1.16637654406336,0.0058709593939096,0.0317956684435913
AL136131.3,0.839379625416313,2.25031595849786,1.8501019268936,0.00587342783322723,0.0317981471258663
GRK4,2.31339044845502,-1.03444674123097,0.591051160823399,0.00588894708056412,0.0318712556920058
SLC25A42,3.0574413998819,-1.19456167791314,0.784854686944212,0.00589306670145906,0.0318826400331418
ANAPC4,9.25255548252343,-0.804196141019356,0.358850551561633,0.0059002271430697,0.0318925459357309
RCL1,7.93178491131775,-0.715530465209464,0.30009688184231,0.00590016818447519,0.0318925459357309
PCF11-AS1,0.597438629305985,2.06000128330904,1.66669285658372,0.00590094785683246,0.0318925459357309
STOM,16.8778671599624,0.871288974060895,0.414264763466012,0.00591402833826009,0.031952321196189
LINC01644,1.03582679266957,2.15543189053117,1.76157219191757,0.00593098121034796,0.0320329702392222
AFMID,17.0649281348441,-0.692981035112631,0.287296223503303,0.00593672964608459,0.0320530702025202
USP22,35.4314014383411,-0.743608513702505,0.317729263191583,0.00594421380818237,0.0320825246288723
EIF2B3,8.93086502217376,-0.609733695652856,0.243378774949302,0.00595033325090407,0.032104595711292
ATF6B,24.4865023326699,-0.644274607596495,0.260963822708611,0.00595745438803826,0.0321320544653605
IGLL5,123.632191764655,1.87120950193033,1.49136239982202,0.00596740691503885,0.0321747606390809
CD2BP2,26.8379536445434,-0.503324467164324,0.194086594720649,0.00597451034231994,0.0322020813065602
RPAIN,37.319953681211,-0.580457775859488,0.229364565824375,0.0059861034201567,0.032253573930616
KCTD10,6.63436919889762,-0.688642339475682,0.285243334136564,0.00598888845540962,0.0322575892485857
TMEM237,3.84601692339727,-0.70675808372668,0.295799481755451,0.00600573352641072,0.032337306771079
STAM2,14.4695126685101,-0.761229789202739,0.329858208398541,0.00601341244448906,0.0323676325381722
EDN1,36.0927953568404,0.858076049044174,0.404082483016203,0.00601838851698472,0.032383394354405
EVPLL,0.919690257779779,2.24894533037516,1.8636834623783,0.0060273231627507,0.032420438263857
